Subj,Rect,Contents,Color,RT,x_coor,y_coor,time,project_id
Ellipse,"[469.1505, 427.8861, 486.5634, 444.3769]",Talking,"[1.0, 0.6, 0.8]",,477.8569,436.1315,17:00,1
Ellipse,"[367.2458, 144.6571, 384.6586, 161.1479]",Having a meeting,"[0.6, 0.2, 0.0]",,375.9522,152.9025,17:00,1
Ellipse,"[367.2458, 139.4958, 384.6586, 155.9866]",Having a meeting,"[0.6, 0.2, 0.0]",,375.9522,147.7412,17:00,1
Ellipse,"[386.6009, 125.3021, 404.0136, 141.7929]",Having a meeting,"[0.6, 0.2, 0.0]",,395.3073,133.5475,17:00,1
Ellipse,"[439.5046, 130.4634, 456.9174, 146.9542]",Having a meeting,"[0.6, 0.2, 0.0]",,448.211,138.7088,17:00,1
Ellipse,"[417.5689, 183.3672, 434.9817, 199.858]",Having a meeting,"[0.6, 0.2, 0.0]",,426.2753,191.6126,17:00,1
Ellipse,"[385.3105, 174.3349, 402.7233, 190.8257]",Having a meeting,"[0.6, 0.2, 0.0]",,394.0169,182.5803,17:00,1
Ellipse,"[386.6009, 139.4958, 404.0136, 155.9866]",Having a meeting,"[0.6, 0.2, 0.0]",,395.3073,147.7412,17:00,1
Ellipse,"[434.3433, 126.5924, 451.7561, 143.0832]",Having a meeting,"[0.6, 0.2, 0.0]",,443.0497,134.8378,17:00,1
Ellipse,"[414.9883, 244.013, 432.4012, 260.5037]",Working ,"[1.0, 0.6, 0.8]",,423.6947,252.2584,17:00,1
Ellipse,"[405.9559, 246.5937, 423.3688, 263.0844]",Working ,"[1.0, 0.4, 0.0]",,414.6624,254.8391,17:00,1
Ellipse,"[395.6332, 247.884, 413.0461, 264.3747]",Working ,"[1.0, 0.4, 0.0]",,404.3397,256.1293,17:00,1
Ellipse,"[434.3433, 244.013, 451.7562, 260.5037]",Working ,"[1.0, 0.6, 0.8]",,443.0498,252.2584,17:00,1
Ellipse,"[315.6324, 233.6903, 333.0453, 250.181]",Working ,"[1.0, 0.4, 0.0]",,324.3388,241.9357,17:00,1
Ellipse,"[315.6324, 233.6903, 333.0453, 250.181]",Working ,"[1.0, 0.4, 0.0]",,324.3388,241.9357,17:00,1
Ellipse,"[644.6681, 389.821, 662.0809, 406.3118]",Having a meeting,"[0.6, 0.2, 0.0]",,653.3745,398.0664,17:00,1
Ellipse,"[644.6681, 414.3374, 662.0809, 430.8282]",Having a meeting,"[0.6, 0.2, 0.0]",,653.3745,422.5828,17:00,1
Ellipse,"[341.6324, 349.8206, 359.0451, 366.3115]",Mentoring,"[1.0, 0.6, 0.0]",,350.3388,358.0661,17:00,1
Ellipse,"[327.4387, 349.8206, 344.8514, 366.3115]",Standing,"[1.0, 0.0, 1.0]",,336.145,358.0661,17:00,1
Ellipse,"[364.6652, 140.7861, 382.0781, 157.2768]",Working ,"[1.0, 0.0, 0.0]",,373.3717,149.0315,17:00,1
Ellipse,"[373.6975, 349.8206, 391.1104, 366.3113]",Working ,"[1.0, 0.4, 0.0]",,382.404,358.066,17:00,1
Ellipse,"[431.7626, 348.5302, 449.1755, 365.0209]",Working ,"[1.0, 0.4, 0.0]",,440.4691,356.7755,17:00,1
Ellipse,"[440.795, 349.8206, 458.2079, 366.3113]",Working ,"[1.0, 0.4, 0.0]",,449.5014,358.066,17:00,1
Ellipse,"[445.9563, 169.1735, 463.3693, 185.6644]",Working ,"[1.0, 0.0, 0.0]",,454.6628,177.4189,17:00,1
Ellipse,"[445.9563, 127.8828, 463.3693, 144.3737]",Working ,"[1.0, 0.0, 0.0]",,454.6628,136.1283,17:00,1
Ellipse,"[452.408, 396.2727, 469.821, 412.7636]",Working ,"[1.0, 0.0, 0.0]",,461.1145,404.5181,17:00,1
Ellipse,"[422.7303, 304.6588, 440.143, 321.1497]",Working ,"[1.0, 0.6, 0.0]",,431.4366,312.9042,17:00,1
Ellipse,"[405.9559, 305.9492, 423.3686, 322.4401]",Working ,"[1.0, 0.6, 0.0]",,414.6622,314.1947,17:00,1
Ellipse,"[400.7946, 307.2395, 418.2073, 323.7304]",Working ,"[1.0, 0.6, 0.0]",,409.5009,315.485,17:00,1
Ellipse,"[399.5042, 293.0458, 416.917, 309.5367]",Working ,"[1.0, 0.6, 0.0]",,408.2106,301.2912,17:00,1
Ellipse,"[399.5042, 286.5941, 416.917, 303.085]",Working ,"[1.0, 0.6, 0.0]",,408.2106,294.8396,17:00,1
Ellipse,"[411.1172, 286.5941, 428.53, 303.085]",Working ,"[1.0, 0.6, 0.0]",,419.8236,294.8396,17:00,1
Ellipse,"[433.053, 299.4975, 450.4657, 315.9884]",Working ,"[1.0, 0.6, 0.0]",,441.7594,307.743,17:00,1
Ellipse,"[431.7626, 314.9815, 449.1754, 331.4724]",Working ,"[1.0, 0.6, 0.0]",,440.469,323.2269,17:00,1
Ellipse,"[407.2462, 312.4008, 424.659, 328.8917]",Working ,"[1.0, 0.6, 0.0]",,415.9526,320.6463,17:00,1
Ellipse,"[403.3752, 286.5941, 420.788, 303.085]",Working ,"[1.0, 0.6, 0.0]",,412.0816,294.8396,17:00,1
Ellipse,"[413.6979, 256.9164, 431.1107, 273.4073]",Working ,"[1.0, 0.6, 0.0]",,422.4043,265.1619,17:00,1
Ellipse,"[412.4076, 216.9159, 429.8203, 233.4068]",Working ,"[1.0, 0.6, 0.0]",,421.1139,225.1613,17:00,1
Ellipse,"[488.5374, 170.4638, 505.9503, 186.9546]",Working ,"[1.0, 0.6, 0.8]",,497.2439,178.7092,17:00,1
Ellipse,"[516.9248, 147.2378, 534.3377, 163.7286]",Working ,"[1.0, 0.6, 0.8]",,525.6313,155.4832,17:00,1
Ellipse,"[518.2151, 125.3021, 535.6281, 141.7929]",Working ,"[1.0, 0.6, 0.8]",,526.9216,133.5475,17:00,1
Ellipse,"[574.9899, 405.305, 592.4026, 421.7958]",Having a meeting,"[0.6, 0.2, 0.0]",,583.6962,413.5504,17:00,1
Ellipse,"[572.4093, 374.337, 589.822, 390.8278]",Having a meeting,"[0.6, 0.2, 0.0]",,581.1156,382.5824,17:00,1
Ellipse,"[572.4093, 358.8529, 589.822, 375.3438]",Having a meeting,"[0.6, 0.2, 0.0]",,581.1156,367.0983,17:00,1
Ellipse,"[582.732, 348.5302, 600.1447, 365.0211]",Having a meeting,"[0.6, 0.2, 0.0]",,591.4383,356.7756,17:00,1
Ellipse,"[634.3454, 354.9819, 651.7581, 371.4727]",Having a meeting,"[0.6, 0.2, 0.0]",,643.0518,363.2273,17:00,1
Ellipse,"[654.9908, 367.8853, 672.4034, 384.3761]",Having a meeting,"[0.6, 0.2, 0.0]",,663.6971,376.1307,17:00,1
Ellipse,"[652.4101, 410.4664, 669.8228, 426.9572]",Having a meeting,"[0.6, 0.2, 0.0]",,661.1164,418.7118,17:00,1
Ellipse,"[451.1177, 151.1088, 468.5304, 167.5996]",Having a meeting,"[0.6, 0.2, 0.0]",,459.824,159.3542,17:00,1
Ellipse,"[443.3757, 158.8508, 460.7884, 175.3416]",Having a meeting,"[0.6, 0.2, 0.0]",,452.082,167.0962,17:00,1
Ellipse,"[426.6013, 156.2701, 444.014, 172.7609]",Having a meeting,"[0.6, 0.2, 0.0]",,435.3076,164.5155,17:00,1
Ellipse,"[377.5685, 158.8508, 394.9812, 175.3416]",Having a meeting,"[0.6, 0.2, 0.0]",,386.2749,167.0962,17:00,1
Ellipse,"[376.2782, 140.7861, 393.6909, 157.2769]",Having a meeting,"[0.6, 0.2, 0.0]",,384.9846,149.0315,17:00,1
Ellipse,"[377.5685, 117.5601, 394.9812, 134.0509]",Having a meeting,"[0.6, 0.2, 0.0]",,386.2749,125.8055,17:00,1
Ellipse,"[298.858, 444.0151, 316.271, 460.506]",Working ,"[1.0, 0.0, 0.0]",,307.5645,452.2605,17:00,1
Ellipse,"[398.2139, 432.4021, 415.6269, 448.893]",Working ,"[1.0, 0.0, 0.0]",,406.9204,440.6476,17:00,1
Ellipse,"[398.2139, 384.6597, 415.6269, 401.1506]",Working ,"[1.0, 0.0, 0.0]",,406.9204,392.9051,17:00,1
Ellipse,"[331.1164, 393.692, 348.5294, 410.1829]",Working ,"[1.0, 0.0, 0.0]",,339.8229,401.9375,17:00,1
Ellipse,"[369.8265, 485.3059, 387.2395, 501.7968]",Working ,"[1.0, 0.0, 0.0]",,378.533,493.5514,17:00,1
Ellipse,"[436.924, 489.1769, 454.337, 505.6678]",Working ,"[1.0, 0.0, 0.0]",,445.6305,497.4223,17:00,1
Ellipse,"[319.5034, 481.4349, 336.9164, 497.9258]",Working ,"[1.0, 0.0, 0.0]",,328.2099,489.6803,17:00,1
Ellipse,"[405.9559, 468.5315, 423.3689, 485.0224]",Working ,"[1.0, 0.0, 0.0]",,414.6624,476.7769,17:00,1
Ellipse,"[373.6975, 469.8218, 391.1105, 486.3127]",Working ,"[1.0, 0.0, 0.0]",,382.404,478.0673,17:00,1
Ellipse,"[344.0198, 469.8218, 361.4328, 486.3127]",Working ,"[1.0, 0.0, 0.0]",,352.7263,478.0673,17:00,1
Ellipse,"[307.8904, 304.6588, 325.3033, 321.1497]",Working ,"[1.0, 0.0, 0.0]",,316.5969,312.9042,17:00,1
Ellipse,"[307.8904, 277.5617, 325.3033, 294.0526]",Working ,"[1.0, 0.0, 0.0]",,316.5969,285.8071,17:00,1
Ellipse,"[305.3097, 358.8529, 322.7227, 375.3438]",Working ,"[1.0, 0.0, 0.0]",,314.0162,367.0983,17:00,1
Ellipse,"[328.5357, 225.9483, 345.9487, 242.4392]",Walking,"[1.0, 0.8, 0.6]",,337.2422,234.1937,17:00,1
Ellipse,"[323.3744, 219.4966, 340.7874, 235.9875]",Walking,"[1.0, 0.8, 0.6]",,332.0809,227.7421,17:00,1
Ellipse,"[334.9874, 321.4332, 352.4004, 337.9241]",Walking,"[1.0, 0.8, 0.6]",,343.6939,329.6787,17:00,1
Ellipse,"[316.9227, 293.0458, 334.3357, 309.5367]",Walking,"[1.0, 0.8, 0.6]",,325.6292,301.2912,17:00,1
Ellipse,"[648.5391, 148.5281, 665.9521, 165.019]",Walking,"[1.0, 0.8, 0.6]",,657.2456,156.7736,17:00,1
Ellipse,"[633.0551, 139.4958, 650.468, 155.9867]",Walking,"[1.0, 0.8, 0.6]",,641.7615,147.7413,17:00,1
Ellipse,"[576.2803, 126.5924, 593.6932, 143.0833]",Walking,"[1.0, 0.8, 0.6]",,584.9868,134.8379,17:00,1
Ellipse,"[564.6672, 253.0454, 582.0801, 269.5363]",Walking,"[1.0, 0.6, 0.0]",,573.3736,261.2908,17:00,1
Ellipse,"[593.0547, 251.755, 610.4675, 268.246]",Walking,"[1.0, 0.6, 0.0]",,601.7611,260.0005,17:00,1
Ellipse,"[573.6996, 251.755, 591.1125, 268.246]",Walking,"[1.0, 0.6, 0.0]",,582.4061,260.0005,17:00,1
Ellipse,"[545.3122, 254.3357, 562.725, 270.8266]",Walking,"[1.0, 0.6, 0.0]",,554.0186,262.5811,17:00,1
Ellipse,"[555.6349, 244.013, 573.0477, 260.5039]",Walking,"[1.0, 0.6, 0.0]",,564.3413,252.2584,17:00,1
Ellipse,"[604.6677, 245.3033, 622.0805, 261.7943]",Walking,"[1.0, 0.6, 0.0]",,613.3741,253.5488,17:00,1
Ellipse,"[576.2803, 262.0777, 593.6931, 278.5687]",Walking,"[1.0, 0.6, 0.0]",,584.9867,270.3232,17:00,1
Ellipse,"[563.377, 259.497, 580.7898, 275.988]",Walking,"[1.0, 0.6, 0.0]",,572.0834,267.7425,17:00,1
Ellipse,"[555.6349, 259.497, 573.0477, 275.988]",Walking,"[1.0, 0.6, 0.0]",,564.3413,267.7425,17:00,1
Ellipse,"[414.9883, 385.95, 432.4011, 402.4409]",Walking,"[1.0, 0.6, 0.0]",,423.6947,394.1954,17:00,1
Ellipse,"[389.1815, 387.2403, 406.5944, 403.7313]",Walking,"[1.0, 0.6, 0.0]",,397.888,395.4858,17:00,1
Ellipse,"[351.7618, 387.2403, 369.1746, 403.7313]",Walking,"[1.0, 0.6, 0.0]",,360.4682,395.4858,17:00,1
Ellipse,"[328.5357, 392.4017, 345.9486, 408.8926]",Walking,"[1.0, 0.6, 0.0]",,337.2422,400.6472,17:00,1
Ellipse,"[342.7294, 394.9823, 360.1423, 411.4733]",Walking,"[1.0, 0.6, 0.0]",,351.4358,403.2278,17:00,1
Ellipse,"[408.5366, 396.2727, 425.9494, 412.7636]",Walking,"[1.0, 0.6, 0.0]",,417.243,404.5181,17:00,1
Ellipse,"[380.1492, 394.9823, 397.562, 411.4733]",Walking,"[1.0, 0.6, 0.0]",,388.8556,403.2278,17:00,1
Ellipse,"[363.3748, 394.9823, 380.7877, 411.4733]",Walking,"[1.0, 0.6, 0.0]",,372.0812,403.2278,17:00,1
Ellipse,"[393.0526, 389.821, 410.4654, 406.3119]",Walking,"[1.0, 0.6, 0.0]",,401.759,398.0665,17:00,1
Ellipse,"[400.7946, 385.95, 418.2074, 402.4409]",Walking,"[1.0, 0.6, 0.0]",,409.501,394.1954,17:00,1
Ellipse,"[387.8912, 383.3693, 405.304, 399.8603]",Walking,"[1.0, 0.6, 0.0]",,396.5976,391.6148,17:00,1
Ellipse,"[386.6009, 369.1756, 404.0137, 385.6666]",Walking,"[1.0, 0.6, 0.0]",,395.3073,377.4211,17:00,1
